  1985	118.38	4	1	1	0	1	0.5
  1986	102.13	4	1	1	0	1	0.5
  1987	86.57	4	1	1	0	1	0.5
  1988	61.5	4	1	1	0	1	0.5
  1989	68.75	4	1	1	0	1	0.5
  1982	4.96	5	1	1	0	1	0.5
  1983	5.37	5	1	1	0	1	0.5
  1984	7.7	5	1	1	0	1	0.5
  1985	4.48	5	1	1	0	1	0.5
  1986	4.62	5	1	1	0	1	0.5
  1987	3.74	5	1	1	0	1	0.5
  1988	3.47	5	1	1	0	1	0.5
  1989	3.05	5	1	1	0	1	0.5
  1990	3.54	5	1	1	0	1	0.5
  1991	4.41	5	1	1	0	1	0.5
  1992	4.62	5	1	1	0	1	0.5
  1993	3.28	5	1	1	0	1	0.5
  1994  4.44  5 1 1 0 1 0.5
  1995	2.68	5	1	1	0	1	0.5
  1996	6.47	5	1	1	0	1	0.5
  1997	6.7	5	1	1	0	1	0.5
  1998	6.43	5	1	1	0	1	0.5
  1999	5.1	5	1	1	0	1	0.5
  2000	8.04	5	1	1	0	1	0.5
  2001	10.64	5	1	1	0	1	0.5
  2002	10.26	5	1	1	0	1	0.5
##
## ------------------------------------------------------------------------- ##
## AGE COMPOSITION DATA (ROW YEAR, COL=AGE) Ragged object                    ##
## ------------------------------------------------------------------------- ##
1       # Number of gears with age-comps int(na_gears)
0       # Number of rows in the matrix   ivector(na_gears)
## ivector(na_gears) of youngest age-class
1
## ivector(na_gears) of oldest age-class + group
20
## effective sample size for multinomial
1
## year gear area group sex | data columns (numbers or proportions)
##
## ------------------------------------------------------------------------- ##
## EMPIRICAL WEIGHT-AT-AGE DATA                                              ##
## ------------------------------------------------------------------------- ##
## Number of weight-at-age tables (n_wt_tab)
1 
## Number of rows in each weight-at-age table vector(n_wt_obs), use -99 if NA
0  
## year gear area stock sex |age columns (sage, nage) of weight at age data |
##
## ------------------------------------------------------------------------- ##
## MARKER FOR END OF DATA FILE (eof)                                         ##
## ------------------------------------------------------------------------- ##
999
