 0.051095 0.29902 0.087445 0.094023 0.12381 0.1478 0.065183 0.021958 0.026998 0.016978 0.03597 0.0046741 0.0039804 0.0068013 0.014269
 0.10549 0.076966 0.24014 0.077238 0.10988 0.17296 0.062494 0.080003 0.012814 0.011716 0.011945 0.0089862 0.0049308 0.0063109 0.01813
 0.073523 0.15443 0.07431 0.30679 0.10324 0.058356 0.1046 0.056148 0.016006 0.01466 0.0047727 0.0072914 0.011305 0.0017358 0.012829
 0.066902 0.22177 0.081521 0.064455 0.20818 0.10418 0.029618 0.13332 0.019284 0.031027 0.0073684 0.0054967 0.0074308 0.0043287 0.015122
 0.096623 0.06682 0.14068 0.16092 0.036377 0.18476 0.09385 0.035866 0.089581 0.035813 0.025233 0.0062703 0.0037215 0.0083437 0.015138
 0.067312 0.12306 0.1072 0.20604 0.14164 0.050814 0.13343 0.048114 0.033245 0.036807 0.011354 0.010937 0.0049606 0.0020264 0.023056
 0.081815 0.11469 0.11306 0.066578 0.18051 0.11773 0.040454 0.12559 0.059054 0.025578 0.022828 0.021508 0.0095634 0.0024908 0.018553
 0.041018 0.064826 0.085572 0.097945 0.1277 0.20651 0.14007 0.043275 0.092397 0.030726 0.013635 0.025428 0.012794 0.0090728 0.0090341
 0.057903 0.044998 0.11702 0.20864 0.11065 0.10558 0.091753 0.080155 0.014594 0.096754 0.030446 0.0089044 0.017468 0.0062481 0.0088804
 0.067815 0.12965 0.096786 0.052397 0.17516 0.13291 0.073183 0.089758 0.064698 0.02287 0.047399 0.012837 0.0084436 0.014775 0.011322
 0.14868 0.11937 0.20201 0.08085 0.069824 0.11378 0.066107 0.029743 0.042871 0.039149 0.011835 0.038387 0.01025 0.0096844 0.017469
 0.17267 0.17002 0.17564 0.15401 0.055204 0.061281 0.054604 0.043441 0.032103 0.024933 0.016584 0.0070374 0.017294 0.0055161 0.0096586
 0.071127 0.13694 0.1231 0.21663 0.12897 0.068263 0.073927 0.048775 0.024894 0.020605 0.037274 0.015307 0.0048157 0.01728 0.012094
 0.055754 0.036584 0.17182 0.4072 0.089527 0.085818 0.026332 0.033645 0.030314 0.019169 0.0073295 0.017659 0.0053364 0.0028834 0.010627
 0.14085 0.14919 0.075722 0.24417 0.19404 0.068422 0.035231 0.021624 0.014169 0.01945 0.0085289 0.0062043 0.008096 0.0058554 0.0084511
 0.078357 0.13317 0.09935 0.10553 0.16233 0.24245 0.050814 0.049481 0.013263 0.018666 0.017269 0.0074899 0.0025981 0.011031 0.0082091
 0.066014 0.15619 0.17991 0.15036 0.10793 0.090869 0.1457 0.044537 0.021495 0.01066 0.0057139 0.0066031 0.0041715 0.0030222 0.0068183
 0.12491 0.14797 0.13317 0.21479 0.14208 0.029352 0.082908 0.046367 0.01913 0.026083 0.01118 0.0072021 0.003025 0.0022212 0.0096231
 0.07604 0.086436 0.25066 0.13318 0.15031 0.10435 0.060126 0.068858 0.029314 0.010523 0.016247 0.0035667 0.0037694 0.0017464 0.0048825
 0.093429 0.13252 0.21311 0.19968 0.13734 0.067581 0.046661 0.024077 0.031459 0.029491 0.010724 0.0060133 0.001563 0.0013541 0.005002
 0.079224 0.092367 0.12781 0.19672 0.23491 0.0427 0.10753 0.053559 0.017419 0.016351 0.017615 0.0062183 0.0041365 0.00086732 0.0025629
 0.091974 0.12597 0.097202 0.11589 0.21119 0.17494 0.078815 0.036465 0.02717 0.0082282 0.012314 0.010033 0.0049158 0.0023261 0.0025655
 0.11713 0.17897 0.11238 0.16989 0.13631 0.085469 0.085514 0.059593 0.024557 0.0073168 0.0052006 0.0072297 0.0051739 0.0019087 0.0033582
 0.083601 0.16146 0.2352 0.12298 0.14242 0.10303 0.06373 0.027172 0.020524 0.021518 0.0065637 0.0009767 0.0047307 0.0022998 0.0037966
 0.060629 0.2011 0.19494 0.1556 0.1461 0.094302 0.034678 0.062955 0.024835 0.010256 0.00685 0.0036936 0.00093555 0.0014167 0.0017011
 0.13928 0.15342 0.22217 0.12551 0.20248 0.080021 0.025474 0.016718 0.01407 0.0097003 0.0056046 0.00205 0.001841 0.00041187 0.0012532
 0.24216 0.22199 0.071313 0.18131 0.099634 0.11865 0.025755 0.01493 0.0046884 0.0098138 0.0044797 0.0018482 0.0018035 0.00073173 0.00087958
 0.16197 0.23382 0.26042 0.082304 0.082978 0.08999 0.052995 0.013961 0.0092763 0.0033289 0.0051739 0.0011931 0.0010535 0.00064778 0.00089003
 0.23182 0.13164 0.19098 0.24832 0.075126 0.054241 0.025677 0.022982 0.0081195 0.0044917 0.0027653 0.0018477 0.0013574 0.00023753 0.00039923
 
#Age proportions from survey samples
#q_sage q_nage
1	15
#Q (1970,2008,1,15+)
 0.099129 0.052518 0.10364 0.15398 0.14603 0.11212 0.088432 0.03657 0.079898 0.019621 0.028369 0.018831 0.013834 0.012129 0.034909
 0.084171 0.10924 0.053419 0.09606 0.13106 0.1184 0.15717 0.04695 0.042624 0.060093 0.028315 0.015947 0.01114 0.0097659 0.035647
 0.045523 0.099092 0.094354 0.06576 0.13193 0.13484 0.14529 0.09424 0.032346 0.025349 0.046575 0.018436 0.016473 0.0088369 0.040961
 0.056571 0.039546 0.13344 0.17729 0.06374 0.12083 0.097429 0.082819 0.080443 0.02286 0.015509 0.036158 0.010278 0.013784 0.049291
 0.11054 0.092236 0.050166 0.14623 0.10818 0.052729 0.12734 0.085216 0.093202 0.047893 0.017441 0.015925 0.022783 0.011504 0.018614
 0.17218 0.14709 0.067548 0.059872 0.11335 0.088549 0.047025 0.083033 0.049207 0.039395 0.064424 0.010574 0.011425 0.018292 0.02803
 0.17949 0.10253 0.19604 0.08514 0.035913 0.081701 0.089151 0.045021 0.052652 0.040088 0.032018 0.019238 0.007548 0.0068357 0.026635
 0.069705 0.24049 0.11246 0.20818 0.061064 0.043145 0.066896 0.063364 0.016712 0.035338 0.0244 0.020752 0.013692 0.0058383 0.017963
 0.070396 0.091061 0.19752 0.15533 0.17812 0.068462 0.044588 0.05581 0.034984 0.015177 0.02213 0.018874 0.014477 0.0087661 0.024309
 0.21492 0.13291 0.072688 0.19093 0.12142 0.097238 0.042207 0.023133 0.031143 0.017918 0.010431 0.011338 0.0097179 0.0080076 0.016007
 0.055263 0.27197 0.095047 0.095432 0.13899 0.12984 0.074091 0.026423 0.024601 0.021122 0.031001 0.0057966 0.0058389 0.0076587 0.016926
 0.12027 0.071935 0.23129 0.085391 0.10182 0.16329 0.066916 0.075719 0.016115 0.012137 0.014244 0.01042 0.0050711 0.0066875 0.018696
 0.094692 0.15368 0.069442 0.2682 0.10122 0.064207 0.10989 0.057361 0.023416 0.015727 0.0058977 0.009012 0.01064 0.0022106 0.014407
 0.073773 0.1967 0.099796 0.062758 0.20481 0.099436 0.039136 0.12127 0.025957 0.033167 0.0089804 0.0058211 0.0081706 0.0050123 0.01521
 0.099006 0.073023 0.14342 0.15453 0.041835 0.18174 0.087229 0.040915 0.08407 0.034977 0.025545 0.0070889 0.0039317 0.0077157 0.014975
 0.080708 0.1157 0.099512 0.18399 0.14069 0.05123 0.14079 0.052735 0.0361 0.04259 0.014781 0.013226 0.0054631 0.0023571 0.020125
 0.084353 0.11553 0.10944 0.072301 0.16693 0.1214 0.042069 0.12653 0.055564 0.027497 0.027854 0.020236 0.010777 0.003069 0.016444
 0.048688 0.073698 0.096847 0.10124 0.11303 0.18252 0.13366 0.042278 0.097383 0.033518 0.016713 0.027519 0.013115 0.0095148 0.010287
 0.079797 0.051669 0.10892 0.17478 0.10888 0.097469 0.10207 0.086704 0.018948 0.091725 0.030169 0.01133 0.01923 0.0072849 0.011024
 0.087199 0.13518 0.08501 0.062772 0.15206 0.11849 0.071992 0.092839 0.068146 0.022876 0.050559 0.014962 0.0096123 0.015085 0.013218
 0.1695 0.12037 0.17227 0.071645 0.07207 0.10699 0.068541 0.035698 0.050414 0.04279 0.012833 0.038024 0.011109 0.0090673 0.018689
 0.16591 0.18261 0.15315 0.14102 0.054038 0.063173 0.061277 0.047298 0.033647 0.031035 0.02113 0.0078986 0.019381 0.0063609 0.012074
 0.073047 0.14521 0.15003 0.17873 0.12583 0.061338 0.068799 0.0533 0.030003 0.022695 0.036437 0.017882 0.0054555 0.017191 0.014048
 0.072464 0.047415 0.17053 0.33517 0.098815 0.093754 0.030986 0.03786 0.035389 0.022653 0.010143 0.019598 0.0078102 0.0034098 0.014006
 0.14759 0.13771 0.075502 0.20949 0.19552 0.077012 0.04686 0.023912 0.018313 0.022319 0.011081 0.0075706 0.0096815 0.006888 0.010549
 0.090588 0.14123 0.10411 0.093035 0.15591 0.21716 0.058907 0.05344 0.015378 0.019323 0.01793 0.0087842 0.0036495 0.010225 0.01033
 0.090661 0.14407 0.17256 0.13621 0.092322 0.10098 0.14314 0.048559 0.026989 0.011526 0.0075334 0.0080568 0.0050525 0.003422 0.0089072
 0.13712 0.15515 0.12838 0.1901 0.12582 0.036104 0.08564 0.058379 0.023635 0.025834 0.0099072 0.0072723 0.0039457 0.002729 0.0099987
 0.087306 0.1058 0.21816 0.12739 0.14811 0.099788 0.055513 0.070512 0.039323 0.014312 0.01684 0.0041103 0.0041819 0.0024171 0.0062427
 0.10013 0.12998 0.19646 0.1877 0.12688 0.081875 0.0529 0.026435 0.035741 0.033155 0.012037 0.0071606 0.001948 0.0017317 0.0058731
 0.09115 0.099813 0.12721 0.18589 0.20615 0.056085 0.10445 0.052822 0.018989 0.020282 0.020438 0.0072294 0.0048013 0.0011293 0.0035583
 0.11355 0.12338 0.10222 0.11704 0.18813 0.15895 0.076614 0.044726 0.028894 0.0097436 0.014054 0.011678 0.0051197 0.0027031 0.0031849
 0.12198 0.17895 0.11504 0.14773 0.12721 0.097216 0.089799 0.056007 0.029514 0.010171 0.0059911 0.0081707 0.0062018 0.0022447 0.0037694
 0.099897 0.15423 0.21796 0.12256 0.12868 0.099793 0.072626 0.036672 0.0235 0.022666 0.0078442 0.0016176 0.0050487 0.002954 0.0039457
 0.076517 0.1875 0.18048 0.16713 0.13411 0.091101 0.042913 0.06149 0.028623 0.012025 0.0084809 0.0042588 0.0012465 0.0017874 0.0023504
 0.17297 0.13832 0.19387 0.12861 0.1859 0.080871 0.032966 0.022062 0.018442 0.012234 0.0063562 0.0029799 0.0020937 0.0005627 0.0017569
 0.23825 0.22928 0.079627 0.15909 0.10024 0.11329 0.031577 0.018461 0.0073439 0.011055 0.0055036 0.0022675 0.0020359 0.00084006 0.0011218
 0.16437 0.22732 0.2477 0.084167 0.088822 0.085214 0.058029 0.0178 0.011112 0.0047488 0.0057966 0.001818 0.0012389 0.00081557 0.0010472
 0.23124 0.1347 0.18766 0.22667 0.073909 0.060816 0.032472 0.028329 0.010314 0.0056029 0.0033943 0.0023444 0.0015855 0.00036638 0.00060437

#Age composition data by year, gear (ages 2-15+)
#na_rows
0
#a_sage, a_page
2	15
#yr 	gear       V1       V2       V3       V4       V5       V6       V7       V8       V9      V10      V11      V12      V13      V14


#eof
999
