2009	1	1	1	0	1	551.0	
2010	1	1	1	0	1	1004.0	
2011	1	1	1	0	1	869.0	
2012	1	1	1	0	1	701.0	 
1956	5	2	1	0	1	1711.0	
1957	5	2	1	0	1	2625.0	
1958	5	2	1	0	1	1122.0	
1959	5	2	1	0	1	937.0	
1960	5	2	1	0	1	589.0	
1961	5	2	1	0	1	259.0	
1962	5	2	1	0	1	392.0	
1963	5	2	1	0	1	703.0	
1964	5	2	1	0	1	1254.0	
1965	5	2	1	0	1	1983.0	
1966	5	2	1	0	1	1814.0	
1967	5	2	1	0	1	1486.0	
1968	5	2	1	0	1	985.0	
1969	5	2	1	0	1	652.0	
1970	5	2	1	0	1	278.0	
1971	5	2	1	0	1	930.0	
1972	5	2	1	0	1	2415.0	
1973	5	2	1	0	1	1864.0	
1974	5	2	1	0	1	2237.0	
1975	5	2	1	0	1	2470.0	
1976	5	2	1	0	1	2271.0	
1977	5	2	1	0	1	1366.0	
1978	5	2	1	0	1	1962.0	
1979	5	2	1	0	1	2069.0	
1980	5	2	1	0	1	1291.0	
1981	5	2	1	0	1	817.0	
1982	5	2	1	0	1	592.0	
1983	5	2	1	0	1	184.0	
1984	5	2	1	0	1	396.0	
1985	5	2	1	0	1	291.0	
1986	5	2	1	0	1	313.0	
1987	5	2	1	0	1	3209.0	
1988	5	2	1	0	1	1848.0	
1989	5	2	1	0	1	792.0	
1990	5	2	1	0	1	870.0	
1991	5	2	1	0	1	2206.0	
1992	5	2	1	0	1	1863.0	
1993	5	2	1	0	1	1492.0	
1994	5	2	1	0	1	589.0	
1995	5	2	1	0	1	274.0	
1996	5	2	1	0	1	222.0	
1997	5	2	1	0	1	172.0	
1998	5	2	1	0	1	165.0	
1999	5	2	1	0	1	127.0	
2000	5	2	1	0	1	67.0	
2001	5	2	1	0	1	119.0	
2002	5	2	1	0	1	220.0	
2003	5	2	1	0	1	351.0	
2004	5	2	1	0	1	406.0	
2005	5	2	1	0	1	347.0	
2006	5	2	1	0	1	212.0	
2007	5	2	1	0	1	78.0	
2008	5	2	1	0	1	35.0	
2009	5	2	1	0	1	154.0	
2010	5	2	1	0	1	492.0	
2011	5	2	1	0	1	365.0	
2012	5	2	1	0	1	178.0	
##
## ------------------------------------------------------------------------- ##
## ABUNDANCE INDICES -A RAGGED ARRAY: (1,nit,1,nit_nobs,1,5)                 ##
## ------------------------------------------------------------------------- ##
5           # Number of abundance series         int(nit)
11 5 40 7 40 # Number of observations in series   ivector(nit_nobs(1,nit))
2 2 2 2 2        # Survey type (see key below)        ivector(survey_type(1,nit))
## 1 = survey is proportional to vulnerable numbers
## 2 = survey is proportional to vulnerable biomass
## 3 = survey is proportional to spawning biomass (e.g., a spawn survey)
##
## survey_data:
##                                        survey
## iyr	index(it) gear	area	group	sex	wt	timing
1984	1142.44	 2	1	1	0	3.300	0.000
1987	3875.75	 2	1	1	0	2.859	0.000
1989	4102.83	 2	1	1	0	2.351	0.000
1991	1031.84	 2	1	1	0	3.359	0.000
1993	1255.60	 2	1	1	0	4.173	0.000
1995	1419.82	 2	1	1	0	2.170	0.000
1996	1159.62	 2	1	1	0	2.674	0.000
1998	4253.01	 2	1	1	0	1.963	0.000
2000	436.13	 2	1	1	0	5.022	0.000
2002	2025.89	 2	1	1	0	3.699	0.000
2003	1288.66	 2	1	1	0	4.790	0.000
2005	1940.71	 3	1	1	0	4.272	0.000
2007	585.47	 3	1	1	0	4.818	0.000
2009	2497.58	 3	1	1	0	2.265	0.000
2011	1873.81	 3	1	1	0	3.835	0.000
2013	2351.18	 3	1	1	0	4.112	0.000
1956	227.8	 4	1	1	0	4.00	0.000
1957	279.1	 4	1	1	0	4.00	0.000
1958	568.7	 4	1	1	0	4.00	0.000
1959	470.0	 4	1	1	0	4.00	0.000
1960	299.7	 4	1	1	0	4.00	0.000
1961	230.8	 4	1	1	0	4.00	0.000
1962	310.9	 4	1	1	0	4.00	0.000
1963	545.1	 4	1	1	0	4.00	0.000
1964	939.5	 4	1	1	0	4.00	0.000
1965	872.5	 4	1	1	0	4.00	0.000
1966	896.1	 4	1	1	0	4.00	0.000
1967	690.6	 4	1	1	0	4.00	0.000
1968	307.8	 4	1	1	0	4.00	0.000
1969	298.2	 4	1	1	0	4.00	0.000
1970	157.9	 4	1	1	0	4.00	0.000
1971	182.1	 4	1	1	0	4.00	0.000
1972	513.9	 4	1	1	0	4.00	0.000
1973	781.6	 4	1	1	0	4.00	0.000
1974	957.9	 4	1	1	0	4.00	0.000
1975	651.6	 4	1	1	0	4.00	0.000
1976	397.3	 4	1	1	0	4.00	0.000
1977	345.2	 4	1	1	0	4.00	0.000
1978	262.8	 4	1	1	0	4.00	0.000
1979	463.7	 4	1	1	0	4.00	0.000
1980	376.6	 4	1	1	0	4.00	0.000
1981	296.7	 4	1	1	0	4.00	0.000
1982	421.5	 4	1	1	0	4.00	0.000
1983	384.3	 4	1	1	0	4.00	0.000
1984	267.2	 4	1	1	0	4.00	0.000
1985	175.4	 4	1	1	0	4.00	0.000
1986	724.1	 4	1	1	0	4.00	0.000
1987	1110.4	 4	1	1	0	4.00	0.000
1988	681.2	 4	1	1	0	4.00	0.000
1989	374.5	 4	1	1	0	4.00	0.000
1990	374.1	 4	1	1	0	4.00	0.000
1991	440.2	 4	1	1	0	4.00	0.000
1992	357.7	 4	1	1	0	4.00	0.000
1993	209.2	 4	1	1	0	4.00	0.000
1994	129.0	 4	1	1	0	4.00	0.000
1995	115.1	 4	1	1	0	4.00	0.000
2003	830.70	 6	2	1	0	5.767	0.000
2004	1669.36	 6	2	1	0 	3.822	0.000
2005	1553.27	 6	2	1	0 	2.870	0.000
2007	443.25	 6	2	1	0 	3.976	0.000
2009	577.86	 6	2	1	0 	4.302	0.000
2011	1045.75	 6	2	1	0 	4.864	0.000
2013	965.49	 6	2	1	0 	6.763	0.000
1956	99.30	 7	2	1	0	4.000	0.000
1957	212.70	 7	2	1	0	4.000	0.000
1958	107.30	 7	2	1	0	4.000	0.000
1959	159.90	 7	2	1	0	4.000	0.000
1960	84.80	 7	2	1	0	4.000	0.000
1961	44.50	 7	2	1	0	4.000	0.000
1962	58.00	 7	2	1	0	4.000	0.000
1963	51.10	 7	2	1	0	4.000	0.000
1964	176.10	 7	2	1	0	4.000	0.000
1965	263.40	 7	2	1	0	4.000	0.000
1966	213.30	 7	2	1	0	4.000	0.000
1967	116.80	 7	2	1	0	4.000	0.000
1968	99.90	 7	2	1	0	4.000	0.000
1969	50.60	 7	2	1	0	4.000	0.000
1970	35.90	 7	2	1	0	4.000	0.000
1971	78.50	 7	2	1	0	4.000	0.000
1972	205.10	 7	2	1	0	4.000	0.000
1973	215.40	 7	2	1	0	4.000	0.000
1974	254.60	 7	2	1	0	4.000	0.000
1975	278.70	 7	2	1	0	4.000	0.000
1976	251.50	 7	2	1	0	4.000	0.000
1977	160.60	 7	2	1	0	4.000	0.000
1978	253.20	 7	2	1	0	4.000	0.000
1979	270.70	 7	2	1	0	4.000	0.000
1980	200.00	 7	2	1	0	4.000	0.000
1981	128.90	 7	2	1	0	4.000	0.000
1982	93.80	 7	2	1	0	4.000	0.000
1983	27.40	 7	2	1	0	4.000	0.000
1984	49.10	 7	2	1	0	4.000	0.000
1985	45.00	 7	2	1	0	4.000	0.000
1986	34.20	 7	2	1	0	4.000	0.000
1987	316.20	 7	2	1	0	4.000	0.000
1988	203.30	 7	2	1	0	4.000	0.000
1989	87.50	 7	2	1	0	4.000	0.000
1990	63.30	 7	2	1	0	4.000	0.000
1991	187.30	 7	2	1	0	4.000	0.000
1992	137.40	 7	2	1	0	4.000	0.000
1993	102.70	 7	2	1	0	4.000	0.000
1994	43.40	 7	2	1	0	4.000	0.000
1995	18.10	 7	2	1	0	4.000	0.000
##
## ------------------------------------------------------------------------- ##
## AGE COMPOSITION DATA (ROW YEAR, COL=AGE) Ragged object                    ##
## ------------------------------------------------------------------------- ##
1       # Number of gears with age-comps int(na_gears)
0       # Number of rows in the matrix   ivector(na_gears)
## ivector(na_gears) of youngest age-class
1
## ivector(na_gears) of oldest age-class + group
11
## effective sample size for multinomial
1
## year gear area group sex | data columns (numbers or proportions)
##
## ------------------------------------------------------------------------- ##
## EMPIRICAL WEIGHT-AT-AGE DATA                                              ##
## ------------------------------------------------------------------------- ##
## Number of years of weight-at-age data int(n_wt_obs), use 0 if NA
0  
## year gear area stock sex |age columns (sage, nage) of weight at age data |
##
## ------------------------------------------------------------------------- ##
## MARKER FOR END OF DATA FILE (eof)                                         ##
## ------------------------------------------------------------------------- ##
999
